"
Date","American Express (AXP)
","Amgen Inc (AMGN)
","Apple Inc (AAPL)
","Boeing Co (BA)
","Caterpillar Inc (CAT)
","Cisco Systems Inc (CSCO)
","(CVX)
","(GS)
","Home Depot Inc (HD)
","Honeywell International Inc (HON)
","IBM Corp  (IBM)
","Intel Corp (INTC)
","Johnson & Johnson (JNJ)
","Coca-Cola Co (KO)
","JPMorgan Chase & Co (JPM)
","McDonald\'s Corp (MCD)
","3M Co (MMM)
","Merck & Co inc (MRK)
","Microsoft (MSFT)
","Nike Inc (NKE)
","Procter & Gamble Co (PG)
","TRV
","UnitedHealth Group (UNH)
","Salesforce Inc (CRM)
","Verizon Communications Inc (VZ)
","Visa Inc (V)
","Walgreens Boots Alliance Inc (WBA)
","Walmart Inc (WMT)
","Walt Disney Co (DIS)
"
2016-09-15,57.360939,139.079285,26.751415,117.558334,68.353882,25.002855,73.216812,144.936462,106.728668,94.683907,106.426109,30.019567,97.648064,33.602818,54.335796,97.605484,136.575043,47.717163,51.866989,51.249546,72.119232,97.176208,121.837654,73.989998,36.340397,78.018188,61.867153,62.990017,87.616875
2016-09-16,57.208160,139.337082,26.600958,116.573837,68.370560,24.627539,71.995308,143.142838,106.014153,93.846146,105.181763,30.930986,97.335266,33.428299,53.667191,96.882729,135.391708,47.640678,51.921406,50.981609,72.111046,96.947906,124.407227,73.290001,36.270473,78.075256,61.935555,63.398972,87.673706
2016-09-19,57.567627,138.064224,26.290785,117.291504,68.228905,24.771273,72.142471,143.323929,106.165459,94.076134,105.885986,30.512236,96.849678,33.396561,53.968884,96.823914,136.675583,46.913986,51.631191,50.769104,72.373131,97.302986,123.697426,73.000000,35.795071,78.493858,61.418720,62.720318,87.740005
2016-09-20,57.262081,139.675430,26.288469,117.576736,68.078911,24.835159,71.892296,143.548141,106.619400,94.347168,105.598846,30.495815,97.088333,33.586952,54.189030,97.865997,137.356140,47.380600,51.522373,50.695194,72.545090,97.049355,123.508766,72.910004,35.844009,78.465302,61.289516,62.615913,88.043114
2016-09-21,57.765316,140.054062,26.283840,120.125320,69.553810,25.042786,73.312485,144.031006,107.695450,95.217781,106.337204,30.750349,97.878555,33.737659,54.498871,98.269402,138.895233,47.961956,52.383938,51.129440,71.906296,98.013184,125.700966,74.180000,36.263485,79.169273,61.243938,62.807320,87.512680
2016-09-22,58.079857,141.479996,26.531515,121.330643,69.578812,25.282349,73.570023,144.884750,108.233459,95.956985,106.733765,30.832460,98.331268,34.078773,54.947311,98.630814,139.096359,48.206722,52.438362,51.194111,72.880875,98.689545,126.716179,74.589996,36.599060,79.302475,62.611992,62.876923,88.478851
2016-09-23,57.378910,140.819397,26.089401,121.247849,68.695541,25.026815,73.010773,142.392639,107.426430,95.258865,105.961174,30.536865,97.796242,33.904247,54.833168,98.471115,137.193756,48.160839,52.084656,50.953896,71.873520,97.489014,126.240028,70.389999,36.745880,78.522377,62.361179,62.946518,88.346222
2016-09-26,56.992489,139.796249,26.128750,120.134560,68.637184,24.811207,72.686989,139.245239,105.459290,95.226028,105.277451,30.093472,96.948425,33.356895,53.634586,97.933243,136.080048,47.541229,51.603985,50.260952,71.947258,96.330742,125.530251,70.190002,36.459240,77.827919,61.319912,62.311409,87.105385
2016-09-27,57.765316,138.265625,26.177362,120.824593,69.062180,25.138609,72.834175,140.461090,106.611000,95.447769,107.185005,30.528654,98.133720,33.785263,54.107494,98.227386,136.350739,47.862499,52.556255,51.129440,72.364914,96.728096,126.491592,70.050003,36.696953,78.160881,61.540321,62.929115,86.878052
2016-09-28,57.711403,136.718857,26.376425,121.661873,72.153633,25.154587,75.166809,140.943970,107.829926,96.228043,108.224281,30.742146,98.273651,33.436226,54.392857,96.798698,137.348434,48.420921,52.628811,49.198460,73.265800,97.235344,126.150177,71.620003,36.396328,78.931442,61.304726,62.459316,87.332718
2016-09-29,56.947552,133.287003,25.966715,120.557808,72.886925,25.066740,74.519249,137.063583,107.544121,95.431328,108.101189,30.643606,96.528633,33.341026,53.528584,96.470909,135.631470,47.357647,52.057442,48.191395,72.258476,96.271561,124.272438,71.199997,36.438274,77.932564,60.202671,61.537083,86.953835
2016-09-30,57.549652,134.382645,26.168095,121.211029,73.970207,25.330269,75.733421,139.064163,108.174599,95.759865,108.607117,30.996681,97.236504,33.571079,54.295021,96.949959,136.296646,47.740116,52.238823,48.644112,73.503296,96.846474,125.781822,71.330002,36.340397,78.674583,61.274342,62.746426,87.957878
2016-10-03,57.342960,134.809570,26.045418,121.799896,73.561897,25.362467,75.387550,138.891739,108.023308,95.824219,107.759346,30.922787,97.796242,33.341026,54.229805,96.344879,135.376236,47.824265,52.075588,48.662579,72.610611,95.536018,124.425179,70.519997,36.270473,78.826820,61.091923,62.650726,87.607399
2016-10-04,57.432842,134.978760,26.156525,121.680260,72.920265,25.241697,74.519249,139.926468,107.771065,94.858124,106.973053,30.824253,97.804474,33.190304,54.697933,95.386787,132.777618,47.778366,51.912334,48.172916,72.356728,94.961121,124.128700,72.629997,35.837025,78.703133,60.985527,62.424511,87.702126
2016-10-05,58.128269,134.729034,26.168095,123.897644,74.511810,25.434937,75.225677,143.487762,107.249901,95.171913,107.396973,31.193752,98.100800,33.166515,55.593136,95.311157,133.326767,48.038456,52.275112,48.154434,72.766228,95.620537,123.625565,68.419998,35.545704,79.292953,61.190735,62.354908,87.569511
2016-10-06,55.942585,134.455093,26.362537,123.676849,74.403511,25.346369,75.188881,144.134537,109.443977,95.460907,107.260231,31.259439,97.746849,33.087181,55.740963,95.739746,132.746689,47.931362,52.365799,48.071285,73.069244,95.688179,122.610298,71.260002,35.538624,79.302475,61.031113,60.345150,87.929451
2016-10-07,55.780018,134.938507,26.401890,123.152412,73.720230,25.338314,75.255096,146.445511,107.863556,88.301949,106.432915,31.284065,98.150192,33.103054,55.938091,95.344780,132.506912,48.015491,52.420216,47.849545,73.708061,96.829567,122.781006,70.910004,35.298218,78.845818,60.711903,59.770927,87.607399
2016-10-10,55.906456,135.591003,26.862524,124.983337,73.511894,25.338314,76.513397,147.488892,106.972481,88.186356,107.355949,31.218386,98.611137,33.103054,56.373356,96.403679,132.359970,48.879875,52.637882,47.849545,72.938194,97.345291,124.056839,75.099998,35.489132,79.074181,60.537086,59.144497,87.607399
2016-10-11,54.967163,132.376663,26.920391,123.051201,72.886925,24.992098,75.821709,145.764267,105.795555,87.344124,105.831276,30.602560,96.833168,32.952328,56.102318,95.538071,131.230850,47.372952,51.866989,47.877251,72.512337,96.381470,121.065018,72.419998,35.284077,78.046730,59.343826,58.631203,87.010666
2016-10-12,54.813625,132.022202,27.161121,122.517555,72.978584,24.428490,75.166809,145.988464,106.501717,88.706573,105.489403,30.487600,97.104797,33.142708,55.954506,96.403679,131.261703,47.166412,51.794449,48.450073,72.536903,97.522827,121.379456,72.230003,35.566921,78.246483,59.511032,58.692112,86.584419
2016-10-13,54.560738,132.352509,27.077789,122.719963,72.470306,24.291607,74.166069,144.367355,106.165459,89.391876,105.099709,30.356222,97.343521,33.126858,55.634197,96.991974,131.493790,47.816597,51.622112,48.071285,72.266647,97.277664,120.561897,70.629997,35.559841,77.885002,59.435032,59.362019,86.309738
2016-10-14,54.325905,130.427139,27.228247,122.830383,73.053589,24.299664,74.379448,147.040497,106.274750,90.002922,105.598846,30.750349,96.767311,33.055454,55.453526,95.882645,131.733505,47.533585,52.075588,47.692471,72.422264,97.294563,120.319267,74.269997,35.552773,78.436768,59.518631,59.553402,86.480225
2016-10-17,54.100124,131.007141,27.209740,123.290405,72.736946,24.331865,74.585480,145.729752,105.198715,89.210251,105.817581,30.618975,97.532837,32.999924,55.166065,94.470779,131.640762,47.059322,51.894199,47.147362,71.930862,97.209999,120.507996,72.830002,35.658836,78.151344,59.290630,59.353310,86.035042
2016-10-18,54.262688,131.152176,27.191214,124.302505,72.678596,24.509005,74.901901,148.859970,105.703094,89.069878,103.048553,30.996681,94.997604,33.293442,55.601353,93.495865,131.439636,47.495338,52.293251,47.322899,71.619659,97.379097,128.827530,72.769997,35.545704,77.609100,59.343826,59.918842,86.357086
2016-10-19,55.319401,129.766556,27.110205,125.296150,73.328552,24.436537,75.255096,150.481064,105.829201,89.400146,103.417786,29.157408,94.322609,33.356895,56.135189,93.504280,131.408752,47.327053,52.175346,47.858776,70.596275,98.266823,129.708054,72.820000,35.623474,78.779243,58.659798,59.936226,87.076973
2016-10-20,60.313946,130.104874,27.096306,124.983337,72.824188,24.283560,74.960762,150.481064,106.131844,89.292831,103.595543,29.091722,94.553123,33.261707,56.061264,92.924377,131.370056,47.365295,51.921406,47.941925,70.092827,92.593849,130.336960,72.589996,34.746677,78.484329,61.578350,59.797028,87.171677
2016-10-21,60.837791,127.696106,26.989834,124.790131,72.571991,24.275509,74.541344,150.619034,106.426056,89.969887,102.303329,28.861805,93.376030,33.420368,56.250164,95.748192,131.091614,46.814533,54.107094,47.831062,69.597679,91.604683,130.606461,74.000000,34.082016,78.341621,61.996376,59.457714,88.118889
2016-10-24,60.593941,127.897491,27.232878,126.464668,72.286186,24.525106,74.070374,151.007080,107.418022,90.217613,102.946030,28.952133,93.515961,33.761478,56.562271,95.445610,132.460541,46.470310,55.322376,47.923454,69.407852,92.213394,129.995529,75.059998,34.089085,79.121712,63.166824,60.197243,88.440956
2016-10-25,60.277817,127.204681,27.371763,127.909225,71.016808,24.428490,74.151321,151.377914,103.685516,90.060722,103.157959,28.820753,93.804054,33.745605,56.504753,94.731270,128.562576,47.388237,55.313309,47.165844,71.776459,92.179573,129.177963,75.059998,33.827457,78.037209,62.665195,60.345150,87.853676
2016-10-26,60.332008,128.082840,26.756039,133.908112,70.722610,24.597572,74.460411,152.688599,103.155914,90.357986,103.793823,28.672955,94.297935,33.666271,56.775791,94.218643,128.779144,46.562107,54.986805,48.015839,72.131340,92.002029,127.785309,74.949997,33.678963,77.770851,62.551220,60.545254,88.554611
2016-10-27,60.449429,129.355667,26.499111,131.856339,69.781090,24.460695,73.525864,153.274963,102.777626,89.862564,104.846741,28.582634,95.236298,33.412430,56.857929,94.193413,128.199066,46.883389,54.506145,47.941925,71.454590,91.325661,127.524803,74.739998,34.322411,77.932564,62.444771,60.754059,89.056625
2016-10-28,60.015896,116.957443,26.323189,131.580307,70.512451,24.629778,76.395676,152.748947,103.887314,90.688271,104.340790,28.525164,94.931725,33.499687,56.759369,94.210220,128.206863,45.009270,54.297543,48.062038,71.669182,91.672310,126.096306,75.129997,34.089085,78.217972,61.639130,60.893257,88.895615
2016-10-31,59.988800,113.718872,26.281523,131.046646,70.159378,24.702246,77.080017,153.697464,102.567474,90.564415,105.079201,28.631903,95.475021,33.634544,56.882568,94.605217,127.843353,44.917477,54.342899,46.362038,71.636147,91.460938,126.976738,75.160004,34.011299,78.493858,62.878021,60.919376,87.796844
2016-11-01,59.835258,113.396652,25.807005,131.028275,69.133781,24.541208,78.353020,153.542282,100.785286,90.126762,104.463867,28.344519,94.939964,33.412430,56.644398,94.336288,127.031235,45.361141,54.234070,45.844639,71.677406,89.820755,125.269684,75.449997,33.700180,77.647148,62.672810,60.292942,87.512680
2016-11-02,59.112713,111.737129,25.830149,129.500946,68.183876,24.468750,77.550941,152.266083,101.121582,89.557030,103.889519,28.410202,94.544876,33.356895,56.406219,94.453926,128.175919,45.009270,53.898510,45.937042,71.586632,89.296593,124.865387,75.000000,33.191071,76.657791,62.269989,60.423439,87.058014
2016-11-03,59.004349,108.933640,25.553282,128.829300,68.318375,24.412386,77.550941,151.947021,101.029083,89.466209,104.176689,28.071005,94.684807,33.341026,56.159828,93.890869,129.026672,44.695648,53.698982,45.946274,71.471085,89.381149,123.832230,74.139999,33.141575,76.724373,61.395947,60.580048,88.440956
2016-11-04,59.166912,109.078644,25.322943,128.387634,69.192650,24.307720,77.102074,151.696930,101.642769,89.383614,104.217712,27.806259,94.750656,33.071323,55.650623,93.319374,128.755936,44.993973,53.245525,46.158779,70.216629,88.493408,123.724411,74.370003,33.290073,76.448486,61.069088,60.171150,87.569511
2016-11-07,60.512650,112.147957,25.688225,131.598724,70.403152,24.911585,78.625275,156.491318,104.030205,91.860771,106.467148,28.699772,96.026497,33.682140,57.391766,94.815331,131.277222,45.934845,54.796368,47.036491,71.438087,89.076759,127.515793,76.300003,33.558750,78.493858,61.905155,60.710548,89.444992
2016-11-08,60.575871,111.535713,25.839453,131.839783,71.184952,24.959892,78.949074,156.870804,104.450523,91.340553,107.053528,28.741138,96.347549,34.015312,57.514961,95.899437,132.274918,46.286724,54.841705,47.193554,72.180885,91.317207,128.387238,76.550003,33.693115,78.845818,60.871510,60.719273,89.397629
2016-11-09,62.084175,117.956390,25.797575,134.519211,76.665886,25.249752,79.206589,166.106064,105.938484,92.777298,106.805168,28.749413,99.030937,33.531418,60.159504,96.630608,131.779938,49.094067,54.569626,47.230507,70.918144,90.412598,127.488869,75.900002,33.841599,79.188324,61.973568,61.858974,89.643898
2016-11-10,63.321522,122.105255,25.078650,136.929764,78.557304,24.959892,79.316978,173.211441,108.468826,93.462662,110.537590,28.542574,98.397141,32.476383,62.951893,96.235611,134.788498,49.690731,53.236446,46.556057,68.466980,92.678383,131.289276,73.629997,33.014290,77.885002,61.464359,62.111286,89.947014
2016-11-11,63.673748,120.067062,25.227554,137.699295,78.187454,25.249752,78.470749,175.858780,109.158165,93.512199,111.261993,28.633585,97.516411,32.547768,62.984756,95.991898,135.407227,48.918133,53.526665,46.907146,68.978706,93.236389,131.549835,74.589996,33.014290,77.894547,61.601135,61.972103,92.523422
2016-11-14,65.407822,118.753143,24.594717,139.062195,79.162582,25.257801,78.433983,180.377213,107.325546,93.338806,109.150856,28.526035,95.977119,32.658825,65.300804,99.051003,133.728912,48.596848,52.710434,46.389751,68.500023,94.842766,136.814651,72.760002,32.653690,74.564865,62.140762,61.328278,92.750755
2016-11-15,65.453003,119.272240,24.920433,137.319183,79.389549,25.523500,80.177917,182.110474,104.576645,93.404869,109.468216,28.881777,95.746643,32.873001,65.177589,99.437592,134.757523,48.688648,53.751312,46.315838,69.011688,94.563766,136.769760,74.019997,33.495121,74.745628,63.587688,62.137417,92.542366
2016-11-16,64.739502,119.410088,25.590506,135.770828,78.473244,25.418827,80.527237,177.859344,105.358429,93.251213,109.896004,28.823866,95.779572,32.730213,63.567875,100.185555,133.885773,47.908413,54.463497,46.823986,68.656815,94.141006,136.113876,73.309998,33.891102,76.342445,63.518948,62.111286,93.887398
2016-11-17,64.829796,119.515511,25.581196,134.741730,77.994087,24.194988,80.356293,180.765320,108.384750,93.940613,110.247803,28.972782,95.952408,32.619171,64.077049,100.387260,134.477325,47.961956,55.367405,47.664761,68.557800,93.997284,135.458069,75.190002,33.827457,77.286263,64.129791,60.197243,94.124214
2016-11-18,64.125336,117.788033,25.606794,135.687424,77.624199,24.299664,81.158958,181.386124,107.880402,93.101685,110.654869,28.914879,95.612617,32.452568,63.822468,100.849487,134.625198,47.327053,55.102631,47.212029,67.674698,94.538391,134.272079,77.769997,33.990086,77.047913,63.580040,59.631725,93.053848
2016-11-21,64.613052,118.047531,25.995342,136.308578,78.094986,24.194988,81.887329,182.015594,107.787903,93.201370,112.296867,28.939697,95.314224,32.809544,64.101715,100.429283,133.504379,47.655979,55.568279,47.378338,68.202904,94.555305,135.134583,76.150002,34.159782,77.877327,64.458115,60.353851,92.476059
2016-11-22,64.775642,117.058098,26.011623,138.626465,78.700211,24.066168,82.214340,182.041489,110.108086,93.458870,112.227859,29.353352,93.441101,32.817474,64.495941,100.588959,133.807968,47.197010,55.805676,47.775620,68.301956,95.028763,136.796677,75.570000,34.994171,76.199455,64.076347,61.006374,92.551842
2016-11-23,65.823303,117.625809,25.879009,138.830460,80.852234,23.921240,82.496750,183.076248,110.301437,94.546936,111.751823,29.121710,93.714622,32.619171,64.766953,100.967148,134.072617,47.151123,55.148285,47.433788,68.235909,95.595184,137.946701,73.949997,35.517406,75.856247,64.175598,61.624081,93.072800
2016-11-25,65.805260,117.950211,26.009300,139.108536,80.541214,24.227205,82.496750,182.274399,110.604065,94.829338,112.552147,29.320253,94.593140,32.944393,64.742325,101.404144,135.037781,47.587139,55.266972,47.600082,68.879654,95.916458,137.290848,73.730003,35.828533,76.390114,64.465736,61.972103,93.603233
2016-11-28,65.145912,117.658241,25.958111,138.858246,79.776253,24.090319,82.125145,181.386124,109.822273,94.563553,113.504211,29.378170,93.764336,33.118923,64.323441,102.379013,134.267212,47.273506,55.340015,47.128895,68.557800,96.220833,136.661942,72.930000,36.146729,75.389107,65.168205,61.937309,93.745316
2016-11-29,64.567886,118.412529,25.932524,140.591980,79.053307,24.017857,81.263016,183.159363,109.543388,94.139954,112.821190,29.212702,93.225609,32.918930,64.816223,102.209625,134.477325,47.571827,55.778278,46.777798,68.409225,96.127823,141.585419,72.930000,36.033585,75.455833,65.305649,62.093910,94.408363
2016-11-30,65.064644,116.847176,25.713820,139.590698,80.331047,24.009804,82.912964,189.681290,109.357445,94.638313,111.917412,28.708046,92.247597,32.278950,65.842842,101.015434,133.675659,46.806896,55.020447,46.260406,68.054352,95.831909,142.807663,72.000000,35.284077,73.711273,64.694809,61.276058,93.887398
2016-12-01,65.507217,115.484680,25.474174,141.287399,80.902679,23.711899,84.198700,196.030212,109.416618,94.414047,110.261612,27.930353,92.313904,32.134953,67.173347,100.337891,134.368408,46.477951,54.052624,46.965118,67.559181,97.573555,145.170944,68.459999,35.262859,71.909470,64.305397,61.484890,93.716904
2016-12-02,64.902077,116.798546,25.569569,141.157562,79.977989,23.550863,83.983170,193.201767,109.754646,93.400711,110.399612,28.261292,92.794617,32.286938,67.017288,100.143105,134.212662,46.760986,54.098259,46.788937,68.004829,97.776451,144.981537,68.410004,35.220436,72.185944,64.984970,61.667599,93.300133
2016-12-05,65.055618,117.836662,25.385761,141.074127,79.397942,23.776312,84.168976,197.691040,109.594078,93.757866,110.275414,28.451565,92.778053,32.494938,68.380630,101.032394,133.582184,46.087841,54.983925,48.077816,68.491745,97.962448,142.185242,70.800003,35.178005,73.701729,64.900986,60.849773,94.683060
